Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,Rubbish01,1080,1440,37.59,126.75,1,0,0,0,0
2,Rubbish02,1080,1440,37.59,126.75,1,0,0,0,0
3,Rubbish03,1080,1440,37.59,126.75,1,0,0,0,0
4,Rubbish04,1080,1440,37.59,126.75,1,0,0,0,0
5,Rubbish05,1080,1440,37.59,126.75,1,0,0,0,0
6,Rubbish06,1080,1440,37.59,126.75,1,0,0,0,0
7,Rubbish07,1080,1440,37.59,126.75,1,0,0,0,0
8,Rubbish08,1080,1440,37.59,126.75,1,0,0,0,0
9,Rubbish09,1080,1440,37.59,126.75,1,0,0,0,0
10,Rubbish10,1080,1440,37.59,126.75,1,0,0,0,0
11,Rubbish11,1080,1440,37.59,126.75,1,0,0,0,0
12,Rubbish12,1080,1440,37.59,126.75,1,0,0,0,0
13,Rubbish13,1080,1440,37.59,126.75,1,0,0,0,0
14,Rubbish14,1440,1440,37.59,126.75,1,0,0,0,0
15,Rubbish15,1440,1440,37.59,126.75,1,0,0,0,0
16,Rubbish16,1440,1440,37.59,126.75,1,0,0,0,0
17,Rubbish17,1440,1440,37.59,126.75,1,0,0,0,0
18,Rubbish18,1440,1440,37.59,126.75,1,0,0,0,0
19,Rubbish19,1440,1440,37.59,126.75,1,0,0,0,0
20,Rubbish20,1440,1440,37.59,126.75,1,0,0,0,0
21,Rubbish21,1440,1440,37.59,126.75,1,0,0,0,0
22,Rubbish22,1440,1440,37.59,126.75,1,0,0,0,0
23,Rubbish23,1440,1440,37.59,126.75,1,0,0,0,0
24,Rubbish24,1440,1440,37.59,126.75,1,0,0,0,0
25,Rubbish25,1440,1440,37.59,126.75,1,0,0,0,0
26,Rubbish26,1440,1440,37.59,126.75,1,0,0,0,0
27,Rubbish27,1440,1440,37.59,126.75,1,0,0,0,0
28,Rubbish28,1440,1440,37.59,126.75,1,0,0,0,0
29,Rubbish29,1440,1440,37.59,126.75,1,0,0,0,0
30,Rubbish30,1440,1440,37.59,126.75,1,0,0,0,0
31,Can31,1440,1440,37.59,126.75,0,0,1,0,0
32,Can32,1440,1440,37.59,126.75,0,0,1,0,0
33,Can33,1440,1440,37.59,126.75,0,0,1,0,0
34,Plastic34,1440,1440,37.59,126.75,0,1,0,0,0
35,Plastic35,1440,1440,37.59,126.75,0,1,0,0,0
36,Plastic36,1440,1440,37.59,126.75,0,1,0,0,0
37,Plastic37,1440,1440,37.59,126.75,0,1,0,0,0
38,Plastic38,1440,1440,37.59,126.75,0,1,0,0,0
39,Plastic39,1440,1440,37.59,126.75,0,1,0,0,0
40,Plastic40,1440,1440,37.59,126.75,0,1,0,0,0
41,Plastic41,1440,1440,37.59,126.75,0,1,0,0,0
42,Plastic42,1440,1440,37.59,126.75,0,1,0,0,0
43,Plastic43,1440,1440,37.59,126.75,0,1,0,0,0
44,Plastic44,1440,1440,37.59,126.75,0,1,0,0,0
45,Plastic45,1440,1440,37.59,126.75,0,1,0,0,0
46,Plastic46,1440,1440,37.59,126.75,0,1,0,0,0
47,Paper47,1440,1440,37.59,126.75,0,0,0,0,1
48,Paper48,1440,1440,37.59,126.75,0,0,0,0,1
49,Paper49,1440,1440,37.52,126.93,0,0,0,0,1
50,Paper50,1440,1440,37.52,126.93,0,0,0,0,1
51,Paper51,1440,1440,37.52,126.93,0,0,0,0,1
52,Paper52,1440,1440,37.52,126.93,0,0,0,0,1
53,Paper53,1440,1440,37.52,126.93,0,0,0,0,1
54,Paper54,1440,1440,37.52,126.93,0,0,0,0,1
55,Paper55,1440,1440,37.52,126.93,0,0,0,0,1
56,Paper56,1440,1440,37.52,126.93,0,0,0,0,1
57,Paper57,1440,1440,37.52,126.93,0,0,0,0,1
58,Paper58,1440,1440,37.52,126.93,0,0,0,0,1
59,Paper59,1440,1440,37.52,126.93,0,0,0,0,1
60,Paper60,1440,1440,37.52,126.93,0,0,0,0,1
61,Paper61,1440,1440,37.52,126.93,0,0,0,0,1
62,Paper62,1440,1440,37.52,126.93,0,0,0,0,1
63,Rubbish63,1440,1440,37.52,126.93,1,0,0,0,0
64,Rubbish64,1440,1440,37.52,126.93,1,0,0,0,0
65,Rubbish65,1440,1440,37.52,126.93,1,0,0,0,0
66,Rubbish66,1440,1440,37.52,126.93,1,0,0,0,0
67,Rubbish67,1440,1440,37.52,126.93,1,0,0,0,0
68,Rubbish68,1080,1440,37.52,126.93,1,0,0,0,0
69,Rubbish69,1080,1440,37.52,126.93,1,0,0,0,0
70,Rubbish70,1080,1440,37.52,126.93,1,0,0,0,0
71,Rubbish71,1080,1440,37.52,126.93,1,0,0,0,0
