Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,sample01,3024,4032,37.68,126.8,0,1,0,0,0
2,sample02,3024,4032,37.68,126.8,0,1,0,0,0
3,sample03,3024,4032,37.68,126.8,0,1,0,0,0
4,sample04,3024,4032,37.68,126.8,0,1,0,0,0
5,sample05,3024,4032,37.68,126.8,0,1,0,0,0
6,sample06,3024,4032,37.68,126.8,1,0,0,0,0
7,sample07,3024,4032,37.68,126.8,1,0,0,0,0
8,sample08,3024,4032,37.68,126.8,1,0,0,0,0
9,sample09,3024,4032,37.68,126.8,1,0,0,0,0
10,sample10,3024,4032,37.68,126.8,1,0,0,0,0
11,sample11,3024,4032,37.68,126.8,1,0,0,0,0
12,sample12,3024,4032,37.68,126.8,1,0,0,0,0
13,sample13,3024,4032,37.68,126.8,1,0,0,0,0
14,sample14,3024,4032,37.68,126.8,1,0,0,0,0
15,sample15,3024,4032,37.68,126.8,1,0,0,0,0
16,sample16,3024,4032,37.68,126.8,0,1,0,0,0
17,sample17,3024,4032,37.68,126.8,0,1,0,0,0
18,sample18,3024,4032,37.68,126.8,0,1,0,0,0
19,sample19,3024,4032,37.68,126.8,0,1,0,0,0
20,sample20,3024,4032,37.68,126.8,0,1,0,0,0
21,sample21,3024,4032,37.68,126.8,0,0,0,1,0
22,sample22,3024,4032,37.68,126.8,0,0,0,1,0
23,sample23,3024,4032,37.68,126.8,0,0,0,1,0
24,sample24,3024,4032,37.68,126.8,0,0,0,1,0
25,sample25,3024,4032,37.68,126.8,0,0,0,1,0
26,sample26,3024,4032,37.68,126.8,0,0,0,1,0
27,sample27,3024,4032,37.68,126.8,0,1,0,0,0
28,sample28,3024,4032,37.68,126.8,0,1,0,0,0
29,sample29,3024,4032,37.68,126.8,0,1,0,0,0
30,sample30,3024,4032,37.68,126.8,0,1,0,0,0
31,sample31,3024,4032,37.68,126.8,0,1,0,0,0
32,sample32,3024,4032,37.68,126.8,1,1,0,0,0
33,sample33,3024,4032,37.68,126.8,1,1,0,0,0
34,sample34,3024,4032,37.68,126.8,1,1,0,0,0
35,sample35,3024,4032,37.68,126.8,1,1,0,0,0
36,sample36,3024,4032,37.68,126.8,1,0,0,0,0
37,sample37,3024,4032,37.68,126.8,1,0,0,0,0
38,sample38,3024,4032,37.68,126.8,1,0,0,0,0
39,sample39,3024,4032,37.68,126.8,1,0,0,0,0
40,sample40,3024,4032,37.68,126.8,1,1,0,1,0
41,sample41,3024,4032,37.68,126.8,1,1,0,1,0
42,sample42,3024,4032,37.68,126.8,1,1,0,1,0
43,sample43,3024,4032,37.68,126.8,0,1,0,1,0
44,sample44,3024,4032,37.68,126.8,0,1,0,1,0
45,sample45,3024,4032,37.68,126.8,1,1,0,0,0
46,sample46,3024,4032,37.68,126.8,1,1,0,0,0
47,sample47,3024,4032,37.68,126.8,1,1,0,0,0
48,sample48,3024,4032,37.68,126.8,1,1,0,0,0
49,sample49,3024,4032,37.68,126.8,1,1,0,0,0
50,sample50,3024,4032,37.68,126.8,1,1,0,0,0
51,sample51,3024,4032,37.68,126.8,1,1,0,0,0
52,sample52,3024,4032,37.68,126.8,1,1,0,0,0
53,sample53,3024,4032,37.68,126.8,1,1,0,0,0
54,sample54,3024,4032,37.68,126.8,1,1,0,0,0
55,sample55,3024,4032,37.68,126.8,1,1,0,0,0
56,sample56,3024,4032,37.68,126.8,1,1,0,0,0
57,sample57,3024,4032,37.68,126.8,1,1,0,0,0
58,sample58,3024,4032,37.68,126.8,1,1,0,0,0
59,sample59,3024,4032,37.68,126.8,1,1,0,0,0
60,sample60,3024,4032,37.68,126.8,1,1,0,0,0
61,sample61,3024,4032,37.68,126.8,1,1,0,0,0
62,sample62,3024,4032,37.68,126.8,1,1,0,0,0
63,sample63,3024,4032,37.68,126.8,1,1,0,0,0
64,sample64,3024,4032,37.68,126.8,1,1,0,0,0
65,sample65,3024,4032,37.68,126.8,1,1,0,0,0
66,sample66,3024,4032,37.68,126.8,1,1,0,0,0
67,sample67,3024,4032,37.68,126.8,1,1,0,0,0
68,sample68,3024,4032,37.68,126.8,1,1,0,1,0
69,sample69,3024,4032,37.68,126.8,1,1,0,1,0
70,sample70,3024,4032,37.68,126.8,1,1,0,1,0
71,sample71,3024,4032,37.68,126.8,1,1,0,1,0
72,sample72,3024,4032,37.68,126.8,1,1,0,1,0
73,sample73,3024,4032,37.68,126.8,1,1,0,0,0
74,sample74,3024,4032,37.68,126.8,1,1,0,0,0
75,sample75,3024,4032,37.68,126.8,1,1,0,0,0
76,sample76,3024,4032,37.68,126.8,1,1,0,0,0
77,sample77,3024,4032,37.68,126.8,1,1,0,0,0
78,sample78,3024,4032,37.68,126.8,1,1,0,1,0
79,sample79,3024,4032,37.68,126.8,1,1,0,1,0
80,sample80,3024,4032,37.68,126.8,1,1,0,1,0
81,sample81,3024,4032,37.68,126.8,1,1,0,1,0
82,sample82,3024,4032,37.68,126.8,1,1,0,1,0
83,sample83,3024,4032,37.68,126.8,1,1,0,1,0
84,sample84,3024,4032,37.68,126.8,1,1,0,1,1
85,sample85,3024,4032,37.68,126.8,1,1,0,0,1
86,sample86,3024,4032,37.68,126.8,1,1,0,0,1
87,sample87,3024,4032,37.68,126.8,1,0,0,0,1
88,sample88,3024,4032,37.68,126.8,1,0,0,0,1
89,sample89,3024,4032,37.68,126.8,1,0,0,0,1
90,sample90,3024,4032,37.68,126.8,0,0,0,0,1
91,sample91,3024,4032,37.68,126.8,0,0,0,0,1
92,sample92,3024,4032,37.68,126.8,0,0,0,0,1
93,sample93,3024,4032,37.68,126.8,1,0,0,0,1
94,sample94,3024,4032,37.68,126.8,1,0,0,0,1
95,sample95,3024,4032,37.68,126.8,0,1,0,0,1
96,sample96,3024,4032,37.68,126.8,0,1,0,0,0
97,sample97,3024,4032,37.68,126.8,0,0,0,1,1
98,sample98,3024,4032,37.68,126.8,0,0,0,1,1
99,sample99,3024,4032,37.68,126.8,0,0,0,1,1
