Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1, (1).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
2, (10).jpg,30000,4000,37.5960825,126.9467382,0,0,1,0,0
3, (100).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
4, (101).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
5, (102).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
6, (103).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
7, (104).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
8, (105).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
9, (106).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
10, (107).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
11, (108).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
12, (109).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
13, (11).jpg,30000,4000,37.5960825,126.9467382,0,0,1,0,0
14, (110).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
15, (111).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
16, (112).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
17, (113).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
18, (114).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
19, (115).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
20, (116).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
21, (117).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
22, (118).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
23, (119).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
24, (12).jpg,30000,4000,37.5960825,126.9467382,0,0,1,0,0
25, (120).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
26, (121).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
27, (122).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
28, (123).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
29, (124).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
30, (125).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
31, (126).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
32, (127).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
33, (128).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
34, (129).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
35, (13).jpg,30000,4000,37.5960825,126.9467382,0,0,1,0,0
36, (130).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
37, (131).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
38, (132).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
39, (133).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
40, (134).jpg,30000,4000,37.5960825,126.9467382,1,0,1,1,0
