Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,IMG_1292.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
2,IMG_1293.jpg,4032,3024,37.59,127.102778,0,0,0,0,1
3,IMG_1294.jpg,4032,3024,37.59,127.1028,0,1,0,0,0
4,IMG_1295.jpg,4032,3024,37.59,127.102778,1,0,0,0,0
5,IMG_1296.jpg,4032,3024,37.59,127.102778,1,0,1,0,0
6,IMG_1297.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
7,IMG_1298.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
8,IMG_1299.jpg,4032,3024,37.59,127.102778,0,1,0,0,1
9,IMG_1300.jpg,4032,3024,37.59,127.102778,0,0,0,0,1
10,IMG_1301.jpg,4032,3024,37.59,127.102778,0,0,0,0,1
11,IMG_1302.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
12,IMG_1303.jpg,4032,3024,37.59,127.102778,1,1,0,0,0
13,IMG_1305.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
14,IMG_1308.jpg,4032,3024,37.59,127.102778,1,0,0,0,0
15,IMG_1309.jpg,4032,3024,37.59,127.102778,1,1,0,0,0
16,IMG_1312.jpg,4032,3024,37.59,127.102778,1,0,0,0,0
17,IMG_1314.jpg,4032,3024,37.59,127.102778,0,0,0,0,1
18,IMG_1317.jpg,4032,3024,37.59,127.102778,1,0,0,0,0
19,IMG_1318.jpg,4032,3024,37.59,127.102778,1,0,0,0,0
20,IMG_1319.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
21,IMG_1320.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
22,IMG_1321.jpg,4032,3024,37.59,127.102778,0,1,0,0,0
23,IMG_1322.jpg,4032,3024,37.59,127.102778,0,0,0,0,1
24,IMG_1323.jpg,4032,3024,37.59,127.102778,0,0,0,0,1
25,IMG_1324.jpg,4032,3024,37.59,127.102778,0,0,0,0,1
26,IMG_1326.jpg,4032,3024,37.59,127.102778,1,0,0,0,0
27,IMG_1328,4032,3024,37.59,127.102778,1,0,0,0,1
28,IMG_1330,4032,3024,37.59,127.102778,0,1,0,0,0
29,IMG_1332,4032,3024,37.59,127.102778,0,1,0,0,0
30,IMG_1333,4032,3024,37.59,127.102778,0,1,0,0,0
31,IMG_1379.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
32,IMG_1380.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
33,IMG_1381.jpg,4032,3024,37.5385241,127.2233255,0,1,0,0,0
34,IMG_1382.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
35,IMG_1383.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
36,IMG_1384.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,1
37,IMG_1385.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
38,IMG_1386.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
39,IMG_1387.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
40,IMG_1390.jpg,4032,3024,37.5385241,127.2233255,0,0,1,0,0
41,IMG_1391.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
42,IMG_1392.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
43,IMG_1393.jpg,3024,4032,37.5385241,127.2233255,0,0,1,0,0
44,IMG_1394.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
45,IMG_1396.jpg,3024,4032,37.5385241,127.2233255,0,1,0,0,0
