Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,sample01,3024,4032,37.63164,126.92836,1,0,0,0,0
2,sample02,3024,4032,37.63155,126.92843,1,0,0,0,0
3,sample03,3024,4032,37.63156,126.92845,1,0,0,0,0
4,sample04,3024,4032,37.63149,126.92864,1,0,0,0,0
5,sample05,3024,4032,37.63149,126.92864,1,0,0,0,0
6,sample06,3024,4032,37.63154,126.92882,1,0,0,0,0
7,sample07,3024,4032,37.63154,126.92882,1,0,0,0,0
8,sample08,3024,4032,37.63157,126.92881,1,0,0,0,0
9,sample09,3024,4032,37.63145,126.9288,1,0,0,0,0
10,sample10,3024,4032,37.63248,126.92686,1,0,0,0,0
11,sample11,3024,4032,37.63246,126.92691,1,0,0,0,0
12,sample12,3024,4032,37.63245,126.92703,1,0,0,0,0
13,sample13,3024,4032,37.6326,126.92693,1,0,0,0,0
14,sample14,3024,4032,37.63255,126.92706,1,0,0,0,0
15,sample15,3024,4032,37.63292,126.92493,1,0,0,0,0
16,sample16,3024,4032,37.63292,126.92492,1,0,0,0,0
17,sample17,3024,4032,37.63217,126.92422,1,0,0,0,0
18,sample18,3024,4032,37.63226,126.92431,1,0,0,0,0
19,sample19,3024,4032,37.63249,126.92429,1,0,0,0,0
20,sample20,3024,4032,37.63272,126.92431,1,0,0,0,0
21,sample21,3024,4032,37.63268,126.92435,1,0,0,0,0
22,sample22,3024,4032,37.63265,126.92443,0,0,1,0,0
23,sample23,3024,4032,37.63264,126.9244,0,0,1,0,0
24,sample24,3024,4032,37.63266,126.92437,0,0,1,0,0
25,sample25,3024,4032,37.63263,126.92426,0,0,1,0,0
26,sample26,3024,4032,37.63261,126.92422,0,0,1,0,0
27,sample27,3024,4032,37.63262,126.92421,0,0,1,0,0
28,sample28,3024,4032,37.63341,126.92277,1,0,0,0,0
29,sample29,3024,4032,37.63334,126.92268,1,0,0,0,0
30,sample30,3024,4032,37.63335,126.92269,1,0,0,0,0
31,sample31,3024,4032,37.63347,126.92278,0,0,0,0,1
32,sample32,3024,4032,37.63344,126.9228,0,0,0,0,1
33,sample33,3024,4032,37.63341,126.9228,0,0,0,0,1
34,sample34,3024,4032,37.63341,126.9228,0,0,0,0,1
35,sample35,3024,4032,37.63343,126.92278,1,0,0,0,0
36,sample36,3024,4032,37.63341,126.92278,1,0,0,0,0
37,sample37,3024,4032,37.63349,126.92277,1,0,0,0,0
38,sample38,3024,4032,37.63353,126.92273,1,0,0,0,0
39,sample39,3024,4032,37.6335,126.92271,1,0,0,0,0
40,sample40,3024,4032,37.6336,126.92278,0,0,0,0,1
41,sample41,3024,4032,37.63354,126.9227,0,0,0,0,1
42,sample42,3024,4032,37.63352,126.92268,0,0,0,0,1
43,sample43,3024,4032,37.63504,126.91989,1,0,0,0,0
44,sample44,3024,4032,37.63479,126.92032,1,0,0,0,0
45,sample45,3024,4032,37.63342,126.92261,0,1,0,0,0
46,sample46,3024,4032,37.63336,126.92289,0,1,0,0,0
47,sample47,3024,4032,37.63343,126.9229,0,0,0,0,1
48,sample48,3024,4032,37.6334,126.92287,0,0,0,0,1
49,sample49,3024,4032,37.63354,126.9229,0,1,0,0,0
50,sample50,3024,4032,37.63354,126.92288,0,1,0,0,0
51,sample51,3024,4032,37.6323,126.92436,1,0,0,0,0
52,sample52,3024,4032,37.6323,126.92436,1,0,0,0,0
53,sample53,3024,4032,37.63233,126.92463,1,0,0,0,0
54,sample54,3024,4032,37.63232,126.92412,0,1,0,0,0
55,sample55,3024,4032,37.63232,126.92412,0,1,0,0,0
56,sample56,3024,4032,37.63241,126.92426,0,1,0,0,0
57,sample57,3024,4032,37.63136,126.92863,1,0,0,0,0
58,sample58,3024,4032,37.63136,126.92871,1,0,0,0,0
