Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,20221011_125319.jpg,3024,3024,37.55,126.9,1,0,0,0,0
2,20221011_125319(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
3,20221011_125320.jpg,3024,3024,37.55,126.9,1,0,0,0,0
4,20221011_125321.jpg,3024,3024,37.55,126.9,1,0,0,0,0
5,20221011_125448.jpg,3024,3024,37.55,126.9,0,0,1,0,0
6,20221011_125448(0).jpg,3024,3024,37.55,126.9,0,0,1,0,0
7,20221011_125449.jpg,3024,3024,37.55,126.9,0,0,1,0,0
8,20221011_125450.jpg,3024,3024,37.55,126.9,0,0,1,0,0
9,20221011_125450(0).jpg,3024,3024,37.55,126.9,0,0,1,0,0
10,20221011_125451.jpg,3024,3024,37.55,126.9,0,0,1,0,0
11,20221011_125452.jpg,3024,3024,37.55,126.9,0,0,1,0,0
12,20221011_125453.jpg,3024,3024,37.55,126.9,0,0,1,0,0
13,20221011_125512.jpg,3024,3024,37.55,126.9,0,0,1,0,0
14,20221011_125513.jpg,3024,3024,37.55,126.9,0,0,1,0,0
15,20221011_125514.jpg,3024,3024,37.55,126.9,0,0,1,0,0
16,20221011_125516.jpg,3024,3024,37.55,126.9,0,0,1,0,0
17,20221011_125517.jpg,3024,3024,37.55,126.9,0,0,1,0,0
18,20221011_125716.jpg,3024,3024,37.55,126.9,1,0,0,0,0
19,20221011_125718.jpg,3024,3024,37.55,126.9,1,0,0,0,0
20,20221011_125721.jpg,3024,3024,37.55,126.9,1,0,0,0,0
21,20221011_125722.jpg,3024,3024,37.55,126.9,1,0,0,0,0
22,20221011_125724.jpg,3024,3024,37.55,126.9,1,0,0,0,0
23,20221011_125725.jpg,3024,3024,37.55,126.9,1,0,0,0,0
24,20221011_125725(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
25,20221011_125726.jpg,3024,3024,37.55,126.9,1,0,0,0,0
26,20221011_125728.jpg,3024,3024,37.55,126.9,1,0,0,0,0
27,20221011_125729.jpg,3024,3024,37.55,126.9,1,0,0,0,0
28,20221011_125730.jpg,3024,3024,37.55,126.9,1,0,0,0,0
29,20221011_125732.jpg,3024,3024,37.55,126.9,1,0,0,0,0
30,20221011_125740.jpg,3024,3024,37.55,126.9,1,0,0,0,0
31,20221011_125741.jpg,3024,3024,37.55,126.9,1,0,0,0,0
32,20221011_125742.jpg,3024,3024,37.55,126.9,1,0,0,0,0
33,20221011_125742(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
34,20221011_125752.jpg,3024,3024,37.55,126.9,1,0,0,0,0
35,20221011_125752(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
36,20221011_125755.jpg,3024,3024,37.55,126.9,1,0,0,0,0
37,20221011_125756.jpg,3024,3024,37.55,126.9,1,0,0,0,0
38,20221011_125756(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
39,20221011_125757.jpg,3024,3024,37.55,126.9,1,0,0,0,0
40,20221011_125758.jpg,3024,3024,37.55,126.9,1,0,0,0,0
41,20221011_125758(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
42,20221011_125913.jpg,3024,3024,37.55,126.9,1,0,0,0,0
43,20221011_125913(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
44,20221011_125914.jpg,3024,3024,37.55,126.9,1,0,0,0,0
45,20221011_125914(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
46,20221011_125915.jpg,3024,3024,37.55,126.9,1,0,0,0,0
47,20221011_125916.jpg,3024,3024,37.55,126.9,1,0,0,0,0
48,20221011_125916(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
49,20221011_130029.jpg,3024,3024,37.55,126.9,1,0,0,0,0
50,20221011_130030.jpg,3024,3024,37.55,126.9,1,0,0,0,0
51,20221011_130031.jpg,3024,3024,37.55,126.9,1,0,0,0,0
52,20221011_130031(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
53,20221011_130032.jpg,3024,3024,37.55,126.9,1,0,0,0,0
54,20221011_130033.jpg,3024,3024,37.55,126.9,1,0,0,0,0
55,20221011_130033(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
56,20221011_130034.jpg,3024,3024,37.55,126.9,1,0,0,0,0
57,20221011_130035.jpg,3024,3024,37.55,126.9,1,0,0,0,0
58,20221011_130035(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
59,20221011_130036.jpg,3024,3024,37.55,126.9,1,0,0,0,0
60,20221011_130037.jpg,3024,3024,37.55,126.9,1,0,0,0,0
61,20221011_130108.jpg,3024,3024,37.55,126.9,1,0,0,0,0
62,20221011_130108(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
63,20221011_130109.jpg,3024,3024,37.55,126.9,1,0,0,0,0
64,20221011_130109(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
65,20221011_130110.jpg,3024,3024,37.55,126.9,1,0,0,0,0
66,20221011_130110(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
67,20221011_130111.jpg,3024,3024,37.55,126.9,1,0,0,0,0
68,20221011_130111(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
69,20221011_130112.jpg,3024,3024,37.55,126.9,1,0,0,0,0
70,20221011_130112(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
71,20221011_130153.jpg,3024,3024,37.55,126.9,0,1,0,0,0
72,20221011_130154.jpg,3024,3024,37.55,126.9,0,1,0,0,0
73,20221011_130154(0).jpg,3024,3024,37.55,126.9,0,1,0,0,0
74,20221011_130155.jpg,3024,3024,37.55,126.9,0,1,0,0,0
75,20221011_130155(0).jpg,3024,3024,37.55,126.9,0,1,0,0,0
76,20221011_130156.jpg,3024,3024,37.55,126.9,0,1,0,0,0
77,20221011_130156(0).jpg,3024,3024,37.55,126.9,0,1,0,0,0
78,20221011_130156(1).jpg,3024,3024,37.55,126.9,0,1,0,0,0
79,20221011_130157.jpg,3024,3024,37.55,126.9,0,1,0,0,0
80,20221011_130157(0).jpg,3024,3024,37.55,126.9,0,1,0,0,0
81,20221011_130232.jpg,3024,3024,37.55,126.9,1,0,0,0,0
82,20221011_130233.jpg,3024,3024,37.55,126.9,1,0,0,0,0
83,20221011_130233(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
84,20221011_130234.jpg,3024,3024,37.55,126.9,1,0,0,0,0
85,20221011_130234(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
86,20221011_130235.jpg,3024,3024,37.55,126.9,1,0,0,0,0
87,20221011_130235(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
88,20221011_130236.jpg,3024,3024,37.55,126.9,1,0,0,0,0
89,20221011_130236(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
90,20221011_130237.jpg,3024,3024,37.55,126.9,1,0,0,0,0
91,20221011_130243.jpg,3024,3024,37.55,126.9,1,0,0,0,0
92,20221011_130244.jpg,3024,3024,37.55,126.9,1,0,0,0,0
93,20221011_130244(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
94,20221011_130245.jpg,3024,3024,37.55,126.9,1,0,0,0,0
95,20221011_130245(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
96,20221011_130246.jpg,3024,3024,37.55,126.9,1,0,0,0,0
97,20221011_130342.jpg,3024,3024,37.55,126.9,1,0,0,0,0
98,20221011_130342(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
99,20221011_130343.jpg,3024,3024,37.55,126.9,1,0,0,0,0
100,20221011_130343(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
101,20221011_130344.jpg,3024,3024,37.55,126.9,1,0,0,0,0
102,20221011_130344(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
103,20221011_130345.jpg,3024,3024,37.55,126.9,1,0,0,0,0
104,20221011_130345(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
105,20221011_130346.jpg,3024,3024,37.55,126.9,1,0,0,0,0
106,20221011_130346(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
107,20221011_130347.jpg,3024,3024,37.55,126.9,1,0,0,0,0
108,20221011_130348.jpg,3024,3024,37.55,126.9,1,0,0,0,0
109,20221011_130348(0).jpg,3024,3024,37.55,126.9,1,0,0,0,0
110,20221011_130349.jpg,3024,3024,37.55,126.9,1,0,0,0,0
111,20221011_130455.jpg,3024,3024,37.55,126.9,1,1,0,0,0
112,20221011_130456.jpg,3024,3024,37.55,126.9,1,1,0,0,0
113,20221011_130456(0).jpg,3024,3024,37.55,126.9,1,1,0,0,0
114,20221011_130457.jpg,3024,3024,37.55,126.9,1,1,0,0,0
115,20221011_130458.jpg,3024,3024,37.55,126.9,1,1,0,0,0
116,20221011_130459.jpg,3024,3024,37.55,126.9,1,1,0,0,0
117,20221011_130500.jpg,3024,3024,37.55,126.9,1,1,0,0,0
118,20221011_130501.jpg,3024,3024,37.55,126.9,1,1,0,0,0
119,20221011_130502.jpg,3024,3024,37.55,126.9,1,1,0,0,0
120,20221011_130503.jpg,3024,3024,37.55,126.9,1,1,0,0,0
