Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,H01,3024,3024,37.52888889,126.9336111,0,1,0,0,0
2,H02,3024,3024,37.52888889,126.9333333,0,1,0,0,1
3,H03,3024,3024,37.52888889,126.9330556,0,1,0,0,0
4,H04,3024,3024,37.52944444,126.9330556,1,0,0,0,0
5,H05,3024,3024,37.52944444,126.9327778,1,0,0,0,0
6,H06,3024,3024,37.52972222,126.9327778,1,0,0,0,0
7,H07,3024,3024,37.52972222,126.9325,1,0,0,0,0
8,H08,3024,3024,37.53055556,126.9311111,0,1,0,0,0
9,H09,3024,3024,37.53,126.9311111,1,1,0,0,0
10,H10,3024,3024,37.53,126.9322222,1,1,0,0,0
11,H11,3024,3024,37.53,126.9319444,1,1,0,0,0
12,H12,3024,3024,37.53027778,126.9319444,1,1,0,0,0
13,H13,3024,3024,37.53027778,126.932297,1,0,0,0,1
14,H14,3024,3024,37.53055556,126.9308333,1,1,0,0,0
15,H15,3024,3024,37.53083333,126.9308333,1,0,0,0,0
16,H16,3024,3024,37.53083333,126.9305556,1,0,0,0,0
17,H17,3024,3024,37.53055556,126.9305556,1,0,0,0,1
18,H18,3024,3024,37.53083333,126.9330556,1,1,0,0,0
19,H19,3024,3024,37.53111111,126.9330556,1,0,0,0,0
20,H20,3024,3024,37.53111111,126.9302778,1,0,0,0,0
21,H21,3024,3024,37.53083333,126.9302778,1,1,0,0,0
22,H22,3024,3024,37.53111111,126.93,1,0,0,0,0
23,H23,3024,3024,37.53111111,126.9297222,1,1,0,0,0
24,H24,3024,3024,37.53111111,126.9294444,1,1,0,0,0
25,H25,3024,3024,37.53138889,126.9294444,1,1,0,0,0
26,H26,3024,3024,37.53138889,126.9291667,1,1,0,0,1
27,H27,3024,3024,37.53113889,126.9291667,1,1,0,0,0
28,H28,3024,3024,37.53166667,126.9288889,1,1,0,0,0
29,H29,3024,3024,37.53166667,126.9286111,0,1,0,0,0
30,H30,3024,3024,37.53194444,126.9286111,1,1,0,0,0
31,H31,3024,3024,37.53194444,126.9283333,1,1,0,0,0
32,H32,3024,3024,37.53194444,126.9280556,1,0,0,0,1
33,H33,3024,3024,37.53194444,126.9277778,1,0,0,0,0
34,H34,3024,3024,37.53083333,126.9294444,1,0,0,0,1
35,H35,3024,3024,37.53083333,126.9294444,1,0,0,0,1
36,H36,3024,3024,37.53194444,126.9277778,1,1,0,0,0
37,H37,1440,810,37.53083333,126.9294444,1,1,0,0,0
38,H38,3024,3024,37.53097222,126.9294722,0,1,0,0,0
39,H39,3024,3024,37.53097222,126.9294722,1,1,0,0,1
40,H40,810,1440,37.53138889,126.9291667,0,1,0,0,0
41,H41,3024,3024,37.53111111,126.9295833,1,0,0,0,0
42,H42,3024,3024,37.53111111,126.9294444,1,1,0,0,0
43,H43,3024,3024,37.53111111,126.9295833,1,0,0,0,0
44,H44,3024,3024,37.53111111,126.9295278,1,0,0,0,0
45,H45,3024,3024,37.53111111,126.9296389,1,0,0,0,0
46,H46,3024,3024,37.53125,126.9294444,1,0,0,0,0
47,H47,3024,3024,37.53055556,126.9308333,1,0,0,0,0
48,H48,3024,3024,37.53055556,126.9308333,0,1,0,0,0
49,H49,3024,3024,37.529727,126.928329,0,1,0,0,0
50,H50,810,1440,37.53055556,126.9311111,0,1,0,0,0
51,H51,3024,3024,37.53041667,126.9315278,0,1,0,0,0
52,H52,3024,3024,37.53055556,126.9311111,0,1,0,0,0
53,H53,3024,3024,37.5325,126.9263889,1,0,0,0,0
54,H54,3024,3024,37.52888889,126.9336111,1,0,0,0,0
55,H55,3024,3024,37.5177475,126.933945,1,0,0,0,0
56,H56,3024,3024,37.5292068,126.9336528,1,0,0,0,0
57,H57,3024,3024,37.5177475,126.933945,0,1,0,0,0
58,H58,3024,3024,37.5177475,126.933945,0,1,0,0,0
59,H59,3024,3024,37.52927397,126.9333979,1,0,0,0,0
60,H60,3024,3024,37.5295576,126.9497904,1,0,0,0,0
61,H61,3024,3024,37.53004097,126.932297,0,0,0,0,1
62,H62,3024,3024,37.53004108,126.9322969,1,0,0,0,0
63,H63,3024,3024,37.5310229,126.9306649,1,0,0,0,0
64,H64,3024,3024,37.52929317,126.931538,1,0,0,0,0
65,H65,3024,3024,37.529727,126.928329,1,1,0,0,0
66,H66,3024,3024,37.52929317,126.931538,1,0,0,0,0
67,H67,3024,3024,37.53166667,126.9288889,0,0,0,0,1
68,H68,3024,3024,37.52929317,126.931538,1,0,0,0,0
69,H69,3024,3024,37.52929317,126.931538,0,1,0,0,0
70,H70,2610,2610,37.529727,126.928329,1,0,0,0,0
71,H71,3024,3024,37.52921928,126.9169539,1,0,0,0,0
72,H72,3024,3024,37.53166667,126.9288889,1,0,0,0,0
73,H73,3024,3024,37.52944444,126.9330556,1,0,0,0,0
74,H74,3024,3024,37.52972222,126.9325,1,1,0,0,0
75,B01,1440,1440,37.57083333,126.8997222,0,1,0,0,0
76,B02,1440,1440,37.57083333,126.9,0,1,0,0,0
77,B03,2268,4032,37.57194444,126.9,1,0,0,0,0
78,B04,2268,4032,37.57611111,126.9022222,1,0,0,0,0
79,B05,2268,4032,37.57666667,126.9027778,0,1,0,0,0
80,B06,1440,1440,37.57680556,126.9029167,1,0,0,0,0
81,B07,3024,3024,37.57666667,126.9027778,1,0,0,0,0
82,B08,2268,4032,37.5775,126.9036111,0,1,0,0,0
83,B09,2268,4032,37.57388889,126.9002778,0,1,0,0,0
84,B10,1080,1440,37.57472222,126.915,0,1,0,0,0
85,B11,1080,1440,37.57527778,126.9013889,1,1,0,0,1
86,B12,1080,1440,37.57861111,126.905,1,0,0,0,0
87,B13,1080,1440,37.57861111,126.9050833,1,0,0,0,0
88,B14,1080,1440,37.57861111,126.9051944,1,1,0,0,1
89,B15,1080,1440,37.57666667,126.9025,1,1,0,0,0
90,B16,1080,1440,37.57694444,126.9027778,0,1,0,0,0
91,B17,1440,1080,37.57583333,126.9019444,1,0,0,0,0
92,B18,1440,1080,37.57583333,126.9021667,1,0,0,0,0
