Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,sp01,3024,4032,37.5998,127.0097,0,0,0,0,1
2,sp02,3024,4032,37.5998,127.0097,0,0,0,0,1
3,sp03,3024,4032,37.5998,127.0097,0,0,0,0,1
4,sp04,3024,4032,37.5998,127.0097,0,0,0,0,1
5,sp05,3024,4032,37.5998,127.0097,0,0,0,0,1
6,sp06,3024,4032,37.5998,127.0097,0,0,0,0,1
7,sp07,3024,4032,37.59,127.01,0,0,0,0,1
8,sp08,3024,4032,37.59,127.01,0,0,0,0,1
9,sp09,3024,4032,37.6,127.01,0,1,0,0,1
10,sp10,3024,4032,37.6,127.01,0,1,0,0,1
11,sp11,3024,4032,37.6,127.01,0,1,0,0,1
12,sp12,3024,4032,37.58,127,1,0,0,0,1
13,sp13,3024,4032,37.58,127,1,0,0,0,1
14,sp14,3024,4032,37.58,127,1,0,0,0,1
15,sp15,3024,4032,37.58,127,1,0,0,0,1
16,sp16,3024,4032,37.6083,127.0122,0,0,0,1,1
17,sp17,3024,4032,37.6083,127.0122,0,0,0,1,0
18,sp18,3024,4032,37.58,127,1,0,0,0,0
19,sp19,3024,4032,37.6,127.01,0,0,1,0,0
20,sp20,3024,4032,37.58,127,1,0,0,0,0
21,sp21,3024,4032,37.58,127,1,0,0,0,0
22,sp22,3024,4032,37.6083,127.0122,0,0,1,0,0
23,sp23,3024,4032,37.6083,127.0122,0,0,1,0,0
24,sp24,3024,4032,37.6083,127.0122,1,0,0,0,0
25,sp25,3024,4032,37.59,127.01,1,0,0,0,0
26,sp26,3024,4032,37.59,127.01,1,0,0,0,0
27,sp27,3024,4032,37.59,127.01,1,0,0,0,0
28,sp28,3024,4032,37.59,127.01,1,0,0,0,0
29,sp29,3024,4032,37.59,127.01,1,0,0,0,0
30,sp30,3024,4032,37.59,127.01,1,0,0,0,0
31,sp31,3024,4032,37.59,127.01,1,0,0,0,0
32,sp32,3024,4032,37.59,127.01,1,0,0,0,0
33,sp33,3024,4032,37.59,127.01,1,0,0,0,0
34,sp34,3024,4032,37.59,127.01,1,0,0,0,0
35,sp35,3024,4032,37.59,127.01,1,0,0,0,0
36,sp36,3024,4032,37.59,127.01,1,0,0,0,0
37,sp37,3024,4032,37.59,127.01,1,0,0,0,0
38,sp38,3024,4032,37.59,127.01,1,0,0,0,0
39,sp39,3024,4032,37.59,127.01,1,0,0,0,0
40,sp40,3024,4032,37.59,127.01,0,0,1,0,0
41,sp41,3024,4032,37.59,127.01,0,1,0,0,0
42,sp42,3024,4032,37.59,127.01,0,1,0,0,0
43,sp43,3024,4032,37.59,127.01,0,0,0,0,1
44,sp44,3024,4032,37.59,127.01,0,0,0,1,0
45,sp45,3024,4032,37.59,127.01,0,0,0,1,0
46,sp46,3024,4032,37.59,127.01,0,0,0,0,1
47,sp47,3024,4032,37.59,127.01,0,0,0,0,1
48,sp48,3024,4032,37.59,127.01,1,0,0,0,0
49,sp49,3024,4032,37.59,127.01,0,0,0,1,0
50,sp50,3024,4032,37.59,127.01,0,0,0,1,0
51,sp51,3024,4032,37.6,127.01,1,0,0,0,0
52,sp52,3024,4032,37.59,127.01,1,0,0,0,0
53,sp53,3024,4032,37.59,127.01,1,0,0,0,0
54,sp54,3024,4032,37.59,127.01,1,0,0,0,0
55,sp55,3024,4032,37.59,127.01,0,0,0,1,0
56,sp56,3024,4032,37.59,127.01,0,0,0,1,0
57,sp57,3024,4032,37.59,127.01,0,0,0,1,0
58,sp58,3024,4032,37.59,127.01,1,0,0,0,0
59,sp59,3024,4032,37.59,127.01,1,0,0,0,0
60,sp60,3024,4032,37.59,127.01,0,0,0,1,0
61,sp61,3024,4032,37.59,127.01,0,0,0,1,0
62,sp62,3024,4032,37.59,127.01,0,0,0,1,0
63,sp63,3024,4032,37.59,127.01,1,0,0,0,0
64,sp64,3024,4032,37.59,127.01,1,0,0,0,0
65,sp65,3024,4032,37.59,127.01,0,0,1,0,0
66,sp66,3024,4032,37.59,127.01,1,0,0,0,1
67,sp67,3024,4032,37.59,127.01,0,0,0,0,1
68,sp68,3024,4032,37.59,127.01,0,0,0,0,1
69,sp69,3024,4032,37.59,127.01,1,0,0,0,0
70,sp70,3024,4032,37.6,127.01,1,0,0,0,0
71,sp71,3024,4032,37.59,127.01,1,0,0,0,0
72,sp72,3024,4032,37.59,127.01,0,0,0,0,1
73,sp73,3024,4032,37.59,127.01,1,0,0,0,0
74,sp74,3024,4032,37.59,127.01,0,0,0,0,1
75,sp75,3024,4032,37.6,127.01,0,0,0,0,1
76,sp76,3024,4032,37.59,127.01,1,0,0,0,0
77,sp77,3024,4032,37.59,127.01,0,0,0,1,0
78,sp78,3024,4032,37.59,127.01,1,0,0,0,0
79,sp79,3024,4032,37.59,127.01,1,0,0,0,0
80,sp80,3024,4032,37.6083,127.0122,0,0,0,0,1
81,sp81,3024,4032,37.6083,127.0122,0,1,0,0,1
82,sp82,3024,4032,37.6083,127.0122,0,1,0,0,1
83,sp83,3024,4032,37.6083,127.0122,0,1,0,0,1
84,sp84,3024,4032,37.6083,127.0122,0,0,1,0,0
85,sp85,3024,4032,37.6083,127.0122,0,0,1,0,0
86,sp86,3024,4032,37.6083,127.0122,1,0,0,0,0
87,sp87,3024,4032,37.6083,127.0122,1,0,0,0,0
88,sp88,3024,4032,37.6083,127.0122,0,0,0,0,1
89,sp89,3024,4032,37.6083,127.0122,1,0,0,0,0
90,sp90,3024,4032,37.6083,127.0122,0,1,0,0,1
91,sp91,3024,4032,37.6083,127.0122,0,1,0,0,1
92,sp92,3024,4032,37.6083,127.0122,1,0,0,0,0
93,sp93,3024,4032,37.6083,127.0122,1,0,0,0,0
94,sp94,3024,4032,37.6083,127.0122,0,0,0,0,1
95,sp95,3024,4032,37.6083,127.0122,1,0,0,0,0
96,sp96,3024,4032,37.6083,127.0122,1,0,0,0,0
97,sp97,3024,4032,37.6083,127.0122,1,0,0,0,0
98,sp98,3024,4032,37.6083,127.0122,1,0,0,0,0
99,sp99,3024,4032,37.6083,127.0122,0,0,0,1,0
100,sp100,3024,4032,37.6083,127.0122,1,0,0,0,0
101,sp101,3024,4032,37.6083,127.0122,1,0,0,0,0
