Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,Data001,3024,4032,37.43,126.99,1,0,0,0,0
2,Data,002,3024,4032,37.44,126.99,0,0,0,1,0
3,Data003,3024,4032,37.44,126.99,0,0,0,0,1
4,Data004,3024,4032,37.44,126.99,1,0,0,0,0
5,Data005,3024,4032,37.44,127.00,1,0,0,0,0
6,Data006,3024,4032,37.44,127.00,0,1,0,0,0
7,Data007,3024,4032,37.44,127.00,1,0,0,0,0
8,Data008,3024,4032,37.44,127.00,1,0,0,0,0
9,Data009,3024,4032,37.44,127.00,1,0,0,0,0
10,Data010,3024,4032,37.44,127.00,1,0,0,0,0
11,Data011,3024,4032,37.44,126.99,0,1,0,0,0
12,Data012,3024,4032,37.44,126.99,1,0,0,0,0
13,Data013,3024,4032,37.44,127.00,1,1,0,0,0
14,Data014,3024,4032,37.44,126.99,0,1,0,0,0
15,Data015,3024,4032,37.44,127.00,1,0,0,0,0
16,Data016,3024,4032,37.44,126.99,1,0,0,0,0
17,Data017,3024,4032,37.44,126.99,0,1,0,0,0
18,Data018,3024,4032,37.44,126.99,0,0,0,0,1
19,Data019,3024,4032,37.44,126.99,1,0,0,0,0
20,Data020,3024,4032,37.44,126.99,1,0,0,0,0
21,Data021,3024,4032,37.44,126.99,1,0,0,0,0
22,Data022,3024,4032,37.44,127.02,1,0,0,0,0
23,Data023,4032,3024,37.44,127.02,0,0,0,0,1
24,Data024,4032,3024,37.44,127.02,0,1,0,0,0
25,Data025,4032,3024,37.44,127.02,1,0,0,0,0
26,Data026,3024,4023,37.44,127.02,1,0,0,0,0
27,Data027,3024,4023,37.44,127.02,0,0,0,0,1
28,Data028,3024,4023,37.44,127.02,1,0,0,0,0
29,Data029,3024,4023,37.44,127.02,1,0,0,0,0
30,Data030,4032,3024,37.41,127.00,1,0,0,0,0
31,Data031,4032,3024,37.41,127.00,1,1,0,0,0
32,Data032,3024,4023,37.41,127.00,0,1,0,0,0
33,Data033,4032,3024,37.41,127.00,1,1,0,0,0
34,Data034,4032,3024,37.41,127.00,1,0,0,0,0
35,Data035,4032,3024,37.41,127.00,1,0,0,0,0
36,Data036,3024,4023,37.41,126.99,1,0,0,0,0
37,Data037,3024,4023,37.41,126.99,0,1,0,0,0
38,Data038,3024,4023,37.41,126.99,0,1,0,0,0
39,Data039,4032,3024,37.41,126.99,1,0,0,0,0
40,Data040,4032,3024,37.41,126.99,1,0,0,0,1
41,Data041,4032,3024,37.41,126.99,1,0,0,0,0
42,Data042,4032,3024,37.41,126.99,1,0,0,0,0
43,Data043,3024,4023,37.41,126.99,1,1,0,0,0
