Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,IMG_001.JPG,3024,4032,37.59,127.016,1,0,0,0,0
2,IMG_002.JPG,4032,3024,37.59,127.016,1,0,0,0,0
3,IMG_003.JPG,4032,3024,37.59,127.016,1,0,0,0,0
4,IMG_004.JPG,4032,3024,37.59,127.016,1,0,0,0,0
5,IMG_005.JPG,2256,3008,37.59,127.016,1,0,0,0,0
6,IMG_006.JPG,4032,3024,37.59,127.016,1,0,0,0,0
7,IMG_007.JPG,4032,3024,37.59,127.016,1,0,0,0,0
8,IMG_008.JPG,1354,827,37.59,127.016,0,1,0,0,0
9,IMG_009.JPG,1230,1750,37.59,127.016,0,1,0,0,0
10,IMG_010.JPG,1534,1398,37.59,127.016,0,1,0,0,0
11,IMG_011.JPG,4032,3024,37.591,127.015,1,0,0,0,0
12,IMG_012.JPG,1758,2344,37.591,127.015,1,0,0,0,0
13,IMG_013.JPG,1592,2122,37.591,127.015,1,0,0,0,0
14,IMG_014.JPG,1208,1611,37.591,127.015,1,0,0,0,0
15,IMG_015.JPG,4032,3024,37.591,127.015,0,0,0,0,1
16,IMG_016.JPG,4032,3024,37.591,127.015,0,0,0,0,1
17,IMG_017.JPG,4032,3024,37.591,127.015,0,0,0,0,1
18,IMG_018.JPG,4032,3024,37.591,127.015,0,0,0,0,1
19,IMG_019.JPG,1555,2937,37.591,127.014,1,0,0,0,0
20,IMG_020.JPG,4032,3024,37.591,127.014,1,0,0,0,0
21,IMG_021.JPG,4032,3024,37.591,127.014,1,0,0,0,0
22,IMG_022.JPG,4032,3024,37.591,127.014,1,0,0,0,0
23,IMG_023.JPG,2257,2331,37.591,127.014,1,0,0,0,0
24,IMG_024.JPG,1999,2062,37.591,127.014,1,0,0,0,0
25,IMG_025.JPG,4032,3024,37.591,127.014,1,0,0,0,0
26,IMG_026.JPG,4032,3024,37.591,127.014,1,0,0,0,0
27,IMG_027.JPG,4032,3024,37.591,127.014,1,0,0,0,0
28,IMG_028.JPG,4032,3024,37.591,127.014,1,0,0,0,0
29,IMG_029.JPG,4032,3024,37.591,127.014,1,0,0,0,0
30,IMG_030.JPG,4032,3024,37.591,127.014,1,0,0,0,0
31,IMG_031.JPG,4032,3024,37.591,127.014,1,0,0,0,0
32,IMG_032.JPG,4032,3024,37.591,127.014,1,0,0,0,0
33,IMG_033.JPG,1916,1790,37.591,127.014,1,0,0,0,0
34,IMG_034.JPG,4032,3024,37.591,127.014,1,0,0,0,0
35,IMG_035.JPG,3198,3009,37.591,127.014,1,0,0,0,0
