Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,IMG_1.jpg,3024,4032,37.59,127,1,0,0,0,0
2,IMG_2.jpg,3024,4032,37.59,127,1,0,0,0,0
3,IMG_3.jpg,3024,4032,37.59,127,0,0,0,0,1
4,IMG_4.jpg,3024,4032,37.59,127,0,0,0,0,1
5,IMG_5.jpg,3024,4032,37.59,127,1,0,1,0,0
6,IMG_6.jpg,3024,4032,37.59,127,1,0,0,0,0
7,IMG_7.jpg,3024,4032,37.59,127,1,0,0,0,0
8,IMG_8.jpg,3024,4032,37.59,127.1,1,0,0,0,0
9,IMG_9.jpg,3024,4032,37.59,127.1,1,0,0,0,0
10,IMG_10.jpg,3024,4032,37.59,127.1,0,0,0,0,1
11,IMG_11.jpg,3024,4032,37.59,127.1,1,0,0,0,0
12,IMG_12.jpg,3024,4032,37.59,127.1,1,0,0,0,0
13,IMG_13.jpg,3024,4032,37.59,127.1,1,0,0,0,0
14,IMG_14.jpg,3024,4032,37.59,127.1,1,0,0,0,0
15,IMG_15.jpg,3024,4032,37.59,127.1,1,0,0,0,0
16,IMG_16.jpg,3024,4032,37.59,127.1,1,0,0,0,0
17,IMG_17.jpg,3024,4032,37.59,127.1,0,1,0,0,0
18,IMG_18.jpg,3024,4032,37.59,127.1,0,1,0,0,1
19,IMG_19.jpg,3024,4032,37.59,127.1,1,0,0,0,0
20,IMG_20.jpg,3024,4032,37.59,127.1,1,0,0,0,0
21,IMG_21.jpg,3024,4032,37.59,127.01,0,1,0,0,0
22,IMG_22.jpg,3024,4032,37.59,127.01,1,0,0,0,0
23,IMG_23.jpg,3024,4032,37.59,127.01,1,0,0,0,0
24,IMG_24.jpg,3024,4032,37.59,127.01,1,0,0,0,0
25,IMG_25.jpg,3024,4032,37.59,127.01,1,0,0,0,0
26,IMG_26.jpg,3024,4032,37.59,127.01,1,0,0,0,0
27,IMG_27.jpg,3024,4032,37.59,127.01,1,0,0,0,0
28,IMG_28.jpg,3024,4032,37.59,127.01,0,1,0,0,0
29,IMG_29.jpg,3024,4032,37.59,127.01,1,0,0,0,0
30,IMG_30.jpg,3024,4032,37.59,127.02,0,0,0,0,1
31,IMG_31.jpg,3024,4032,37.59,127.02,0,0,0,0,1
32,IMG_32.jpg,3024,4032,37.59,127.02,1,0,0,0,0
33,IMG_33.jpg,3024,4032,37.59,127.02,1,0,0,0,0
34,IMG_34.jpg,3024,4032,37.59,127.02,1,0,0,0,0
35,IMG_35.jpg,3024,4032,37.59,127.02,1,0,0,0,0
36,IMG_36.jpg,3024,4032,37.59,127.02,1,0,0,0,0
37,IMG_37.jpg,3024,4032,37.58,127.02,0,0,0,0,1
38,IMG_38.jpg,3024,4032,37.58,127.02,1,0,0,0,0
39,IMG_39.jpg,3024,4032,37.58,127.02,1,0,0,0,0
40,IMG_40.jpg,3024,4032,37.58,127.02,0,1,0,0,0
41,IMG_41.jpg,3024,4032,37.58,127.02,1,0,0,0,0
42,IMG_42.jpg,3024,4032,37.58,127.02,1,0,0,0,0
43,IMG_43.jpg,3024,4032,37.58,127.02,1,0,0,0,0
44,IMG_44.jpg,3024,4032,37.58,127.02,1,0,0,0,0
45,IMG_45.jpg,3024,4032,37.58,127.02,0,0,0,1,0
46,IMG_46.jpg,3024,4032,37.59,127.02,1,0,0,0,0
47,IMG_47.jpg,3024,4032,37.59,127.02,0,1,0,0,0
48,IMG_48.jpg,3024,4032,37.59,127.02,0,0,1,0,0
49,IMG_49.jpg,3024,4032,37.59,127.02,1,0,0,0,0
50,IMG_50.jpg,3024,4032,37.59,127.02,1,0,0,0,0
51,IMG_51.jpg,3024,4032,37.59,127.02,1,0,0,0,0
52,IMG_52.jpg,3024,4032,37.59,127.02,0,0,0,0,1
53,IMG_53.jpg,3024,4032,37.59,127.02,0,0,0,0,1
54,IMG_54.jpg,3024,4032,37.59,127.02,1,0,0,0,0
55,IMG_55.jpg,3024,4032,37.59,127.02,1,0,0,0,0
56,IMG_56.jpg,3024,4032,37.59,127.02,1,0,0,0,0
57,IMG_57.jpg,3024,4032,37.59,127.01,1,0,0,0,0
58,IMG_58.jpg,3024,4032,37.59,127.01,1,0,0,0,0
59,IMG_59.jpg,3024,4032,37.59,127.01,1,0,0,0,0
60,IMG_60.jpg,3024,4032,37.59,127.01,1,0,0,0,0
61,IMG_61.jpg,3024,4032,37.59,127.01,0,1,0,0,0
