Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1,can01,4032,3024,37.65,127.01,0,0,1,0,0
2,can02,4032,3024,37.65,127.01,0,0,1,0,0
3,can03,4032,3024,37.65,127.01,0,0,1,0,0
4,paper01,4032,3024,37.65,127.01,0,0,0,0,1
5,paper02,4032,3024,37.65,127.01,0,0,0,0,1
6,paper03,4032,3024,37.65,127.01,0,0,0,0,1
7,rubbish01,4032,3024,37.65,127.01,1,0,0,0,0
8,rubbish02,4032,3024,37.65,127.01,1,0,0,0,0
9,rubbish03,4032,3024,37.65,127.01,1,0,0,0,0
10,rubbish04,4032,3024,37.65,127.01,1,0,0,0,0
11,rubbish05,4032,3024,37.65,127.01,1,0,0,0,0
12,rubbish06,4032,3024,37.65,127.01,1,0,0,0,0
13,rubbish07,4032,3024,37.65,127.01,1,0,0,0,0
14,rubbish08,4032,3024,37.65,127.01,1,0,0,0,0
15,rubbish09,4032,3024,37.65,127.01,1,0,0,0,0
16,rubbish10,4032,3024,37.65,127.01,1,0,0,0,0
17,rubbish11,4032,3024,37.65,127.01,1,0,0,0,0
18,rubbish12,4032,3024,37.65,127.01,1,0,0,0,0
19,rubbish13,4032,3024,37.65,127.01,1,0,0,0,0
20,rubbish14,4032,3024,37.65,127.01,1,0,0,0,0
21,rubbish15,4032,3024,37.65,127.01,1,0,0,0,0
22,rubbish16,4032,3024,37.65,127.01,1,0,0,0,0
23,rubbish17,4032,3024,37.65,127.01,1,0,0,0,0
24,rubbish18,4032,3024,37.65,127.01,1,0,0,0,0
25,rubbish19,4032,3024,37.65,127.01,1,0,0,0,0
26,rubbish20,4032,3024,37.65,127.01,1,0,0,0,0
27,rubbish21,3024,4032,37.65,127.01,1,0,0,0,0
28,rubbish22,3024,4032,37.65,127.01,1,0,0,0,0
29,rubbish23,4032,3024,37.65,127.01,1,0,0,0,0
30,rubbish24,4032,3024,37.65,127.01,1,0,0,0,0
31,rubbish25,4032,3024,37.65,127.01,1,0,0,0,0
32,rubbish26,4032,3024,37.65,127.01,1,0,0,0,0
33,rubbish27,4032,3024,37.65,127.01,1,0,0,0,0
34,rubbish28,4032,3024,37.65,127.01,1,0,0,0,0
35,rubbish29,4032,3024,37.65,127.01,1,0,0,0,0
36,rubbish30,3024,4032,37.65,127.01,1,0,0,0,0
37,rubbish31,3024,4032,37.65,127.01,1,0,0,0,0
38,rubbish32,3024,4032,37.65,127.01,1,0,0,0,0
39,rubbish33,3024,4032,37.65,127.01,1,0,0,0,0
40,rubbish34,4032,3024,37.65,127.01,1,0,0,0,0
41,rubbish35,4032,3024,37.65,127.01,1,0,0,0,0
42,rubbish36,4032,3024,37.65,127.01,1,0,0,0,0
43,rubbish37,4032,3024,37.65,127.01,1,0,0,0,0
44,rubbish38,4032,3024,37.65,127.01,1,0,0,0,0
45,rubbish39,4032,3024,37.65,127.01,1,0,0,0,0
46,rubbish40,4032,3024,37.65,127.01,1,0,0,0,0
47,rubbish41,4032,3024,37.65,127.01,1,0,0,0,0
48,rubbish42,4032,3024,37.65,127.01,1,0,0,0,0
49,rubbish43,4032,3024,37.65,127.01,1,0,0,0,0
50,rubbish44,4032,3024,37.65,127.01,1,0,0,0,0
51,rubbish45,4032,3024,37.65,127.01,1,0,0,0,0
52,plastic01,4032,3024,37.65,127.01,0,1,0,0,0
53,plastic02,4032,3024,37.65,127.01,0,1,0,0,0
54,plastic03,4032,3024,37.65,127.01,0,1,0,0,0
55,plastic04,3024,4032,37.65,127.01,0,1,0,0,0
56,plastic05,3024,4032,37.65,127.01,0,1,0,0,0
57,plastic06,3024,4032,37.65,127.01,0,1,0,0,0
58,plastic07,3024,4032,37.65,127.01,0,1,0,0,0
59,plastic08,3024,4032,37.65,127.01,0,1,0,0,0
